ZONE I=4
-0.79783 -0.518117 0.0874142 10202
-0.779423 -0.45 0.0701481 10202
-0.847618 -0.431883 0.0639917 10202
-0.79783 -0.518117 0.0874142 10202
ZONE I=4
-0.278115 0.855951 -0.081 10203
-0.340917 0.888119 -0.0874142 10203
-0.366063 0.822191 -0.0701481 10203
-0.278115 0.855951 -0.081 10203
ZONE I=4
-0.79783 -0.518117 0.0874142 10204
-0.728115 -0.529007 0.081 10204
-0.779423 -0.45 0.0701481 10204
-0.79783 -0.518117 0.0874142 10204
ZONE I=4
-0.79783 -0.518117 0.0874142 10205
-0.847618 -0.431883 0.0639917 10205
-0.866025 -0.5 0.0866025 10205
-0.79783 -0.518117 0.0874142 10205
ZONE I=4
-0.672673 -0.672673 0.0639917 10206
-0.66883 -0.602218 0.0701481 10206
-0.739302 -0.598675 0.0874142 10206
-0.672673 -0.672673 0.0639917 10206
ZONE I=4
-0.406737 0.913545 -0.0866025 10207
-0.5 0.866025 -0.05 10207
-0.431883 0.847618 -0.0639917 10207
-0.406737 0.913545 -0.0866025 10207
ZONE I=4
-0.657015 -0.421669 0.0584256 10208
-0.712066 -0.462421 0.0696308 10208
-0.646498 -0.523524 0.0668456 10208
-0.657015 -0.421669 0.0584256 10208
ZONE I=4
-0.739302 -0.598675 0.0874142 10209
-0.728115 -0.529007 0.081 10209
-0.79783 -0.518117 0.0874142 10209
-0.739302 -0.598675 0.0874142 10209
ZONE I=4
-0.743145 -0.669131 0.0866025 10210
-0.669131 -0.743145 0.05 10210
-0.672673 -0.672673 0.0639917 10210
-0.743145 -0.669131 0.0866025 10210
ZONE I=4
-0.739302 -0.598675 0.0874142 10211
-0.743145 -0.669131 0.0866025 10211
-0.672673 -0.672673 0.0639917 10211
-0.739302 -0.598675 0.0874142 10211
ZONE I=4
-0.431883 0.847618 -0.0639917 10212
-0.5 0.866025 -0.05 10212
-0.518117 0.79783 -0.0234226 10212
-0.431883 0.847618 -0.0639917 10212
ZONE I=4
-0.66883 -0.602218 0.0701481 10213
-0.646498 -0.523524 0.0668456 10213
-0.728115 -0.529007 0.081 10213
-0.66883 -0.602218 0.0701481 10213
ZONE I=4
-0.978148 -0.207912 -0.05 10214
-0.951057 -0.309017 -9.89249e-15 10214
-0.918889 -0.246216 -0.0234226 10214
-0.978148 -0.207912 -0.05 10214
ZONE I=4
-0.104528 0.994522 -0.05 10215
-0.207912 0.978148 -0.0866025 10215
-0.148817 0.939592 -0.0639917 10215
-0.104528 0.994522 -0.05 10215
ZONE I=4
-0.95 -0.0497874 -0.0874142 10216
-0.939592 -0.148817 -0.0639917 10216
-0.89507 -0.0940756 -0.0701481 10216
-0.95 -0.0497874 -0.0874142 10216
ZONE I=4
1.48433e-14 0.9 6.6435e-15 10217
-0.0497874 0.95 -0.0234226 10217
-0.0940756 0.89507 -0.0405 10217
1.48433e-14 0.9 6.6435e-15 10217
ZONE I=4
-0.918889 -0.246216 -0.0234226 10218
-0.888119 -0.340917 0.0234226 10218
-0.855951 -0.278115 -8.01292e-15 10218
-0.918889 -0.246216 -0.0234226 10218
ZONE I=4
-0.148817 0.939592 -0.0639917 10219
-0.207912 0.978148 -0.0866025 10219
-0.246216 0.918889 -0.0874142 10219
-0.148817 0.939592 -0.0639917 10219
ZONE I=4
-0.803541 -0.215308 -0.0179112 10220
-0.771098 -0.295651 0.0175228 10220
-0.71326 -0.260745 0.0104149 10220
-0.803541 -0.215308 -0.0179112 10220
ZONE I=4
-0.855951 -0.278115 -8.01292e-15 10221
-0.888119 -0.340917 0.0234226 10221
-0.822191 -0.366063 0.0405 10221
-0.855951 -0.278115 -8.01292e-15 10221
ZONE I=4
-0.779423 -0.45 0.0701481 10222
-0.732327 -0.373139 0.0477676 10222
-0.822191 -0.366063 0.0405 10222
-0.779423 -0.45 0.0701481 10222
ZONE I=4
-0.89507 -0.0940756 -0.0701481 10223
-0.939592 -0.148817 -0.0639917 10223
-0.880333 -0.187121 -0.0405 10223
-0.89507 -0.0940756 -0.0701481 10223
ZONE I=4
-0.803541 -0.215308 -0.0179112 10224
-0.880333 -0.187121 -0.0405 10224
-0.855951 -0.278115 -8.01292e-15 10224
-0.803541 -0.215308 -0.0179112 10224
ZONE I=4
-0.939592 -0.148817 -0.0639917 10225
-0.918889 -0.246216 -0.0234226 10225
-0.880333 -0.187121 -0.0405 10225
-0.939592 -0.148817 -0.0639917 10225
ZONE I=4
-0.822191 -0.366063 0.0405 10226
-0.888119 -0.340917 0.0234226 10226
-0.847618 -0.431883 0.0639917 10226
-0.822191 -0.366063 0.0405 10226
ZONE I=4
-0.939592 -0.148817 -0.0639917 10227
-0.95 -0.0497874 -0.0874142 10227
-0.994522 -0.104528 -0.0866025 10227
-0.939592 -0.148817 -0.0639917 10227
ZONE I=4
-0.66883 -0.602218 0.0701481 10228
-0.583825 -0.583825 0.0482037 10228
-0.646498 -0.523524 0.0668456 10228
-0.66883 -0.602218 0.0701481 10228
ZONE I=4
-0.309017 0.951057 -0.1 10229
-0.406737 0.913545 -0.0866025 10229
-0.340917 0.888119 -0.0874142 10229
-0.309017 0.951057 -0.1 10229
ZONE I=4
-0.406737 -0.913545 -0.0866025 10230
-0.309017 -0.951057 -0.1 10230
-0.340917 -0.888119 -0.0874142 10230
-0.406737 -0.913545 -0.0866025 10230
ZONE I=4
-0.45 0.779423 -0.0405 10231
-0.518117 0.79783 -0.0234226 10231
-0.529007 0.728115 -2.24808e-14 10231
-0.45 0.779423 -0.0405 10231
ZONE I=4
-0.669131 0.743145 0.05 10232
-0.743145 0.669131 0.0866025 10232
-0.672673 0.672673 0.0639917 10232
-0.669131 0.743145 0.05 10232
ZONE I=4
-0.148817 -0.939592 -0.0639917 10233
-0.246216 -0.918889 -0.0874142 10233
-0.207912 -0.978148 -0.0866025 10233
-0.148817 -0.939592 -0.0639917 10233
ZONE I=4
-0.104528 -0.994522 -0.05 10234
-9.78833e-14 -1 -4.8908e-14 10234
-0.0497874 -0.95 -0.0234226 10234
-0.104528 -0.994522 -0.05 10234
ZONE I=4
-0.66883 0.602218 0.0701481 10235
-0.739302 0.598675 0.0874142 10235
-0.728115 0.529007 0.081 10235
-0.66883 0.602218 0.0701481 10235
ZONE I=4
-0.505205 -0.432811 0.0407576 10236
-0.505634 -0.52856 0.033417 10236
-0.438398 -0.507533 0.0183653 10236
-0.505205 -0.432811 0.0407576 10236
ZONE I=4
-0.148817 -0.939592 -0.0639917 10237
-0.0497874 -0.95 -0.0234226 10237
-0.0940756 -0.89507 -0.0405 10237
-0.148817 -0.939592 -0.0639917 10237
ZONE I=4
-8.8095e-14 -0.9 -3.96155e-14 10238
-0.0497874 -0.95 -0.0234226 10238
0.0497874 -0.95 0.0234226 10238
-8.8095e-14 -0.9 -3.96155e-14 10238
ZONE I=4
-0.148817 -0.939592 -0.0639917 10239
-0.187121 -0.880333 -0.0701481 10239
-0.246216 -0.918889 -0.0874142 10239
-0.148817 -0.939592 -0.0639917 10239
ZONE I=4
-0.602218 0.66883 0.0405 10240
-0.672673 0.672673 0.0639917 10240
-0.66883 0.602218 0.0701481 10240
-0.602218 0.66883 0.0405 10240
ZONE I=4
-0.0940756 -0.89507 -0.0405 10241
-0.187121 -0.880333 -0.0701481 10241
-0.148817 -0.939592 -0.0639917 10241
-0.0940756 -0.89507 -0.0405 10241
ZONE I=4
-0.518117 -0.79783 -0.0234226 10242
-0.529007 -0.728115 2.37063e-14 10242
-0.598675 -0.739302 0.0234226 10242
-0.518117 -0.79783 -0.0234226 10242
ZONE I=4
-0.587785 0.809017 -2.7754e-14 10243
-0.669131 0.743145 0.05 10243
-0.598675 0.739302 0.0234226 10243
-0.587785 0.809017 -2.7754e-14 10243
ZONE I=4
-0.437151 -0.673153 -0.016674 10244
-0.529007 -0.728115 2.37063e-14 10244
-0.45 -0.779423 -0.0405 10244
-0.437151 -0.673153 -0.016674 10244
ZONE I=4
-0.602218 -0.66883 0.0405 10245
-0.598675 -0.739302 0.0234226 10245
-0.529007 -0.728115 2.37063e-14 10245
-0.602218 -0.66883 0.0405 10245
ZONE I=4
-0.45 -0.779423 -0.0405 10246
-0.529007 -0.728115 2.37063e-14 10246
-0.518117 -0.79783 -0.0234226 10246
-0.45 -0.779423 -0.0405 10246
ZONE I=4
-0.669131 -0.743145 0.05 10247
-0.587785 -0.809017 2.9267e-14 10247
-0.598675 -0.739302 0.0234226 10247
-0.669131 -0.743145 0.05 10247
ZONE I=4
0.0430154 -0.820783 0.0174841 10248
-8.8095e-14 -0.9 -3.96155e-14 10248
0.0940756 -0.89507 0.0405 10248
0.0430154 -0.820783 0.0174841 10248
ZONE I=4
-0.340917 -0.888119 -0.0874142 10249
-0.278115 -0.855951 -0.081 10249
-0.366063 -0.822191 -0.0701481 10249
-0.340917 -0.888119 -0.0874142 10249
ZONE I=4
-0.391177 -0.630353 -0.0196228 10250
-0.371341 -0.728798 -0.0473083 10250
-0.332216 -0.65201 -0.0378644 10250
-0.391177 -0.630353 -0.0196228 10250
ZONE I=4
-0.518117 -0.79783 -0.0234226 10251
-0.431883 -0.847618 -0.0639917 10251
-0.45 -0.779423 -0.0405 10251
-0.518117 -0.79783 -0.0234226 10251
ZONE I=4
0.0430154 -0.820783 0.0174841 10252
-0.0435429 -0.824685 -0.0177801 10252
-8.8095e-14 -0.9 -3.96155e-14 10252
0.0430154 -0.820783 0.0174841 10252
ZONE I=4
-0.431883 -0.847618 -0.0639917 10253
-0.406737 -0.913545 -0.0866025 10253
-0.340917 -0.888119 -0.0874142 10253
-0.431883 -0.847618 -0.0639917 10253
ZONE I=4
-0.278115 -0.855951 -0.081 10254
-0.340917 -0.888119 -0.0874142 10254
-0.246216 -0.918889 -0.0874142 10254
-0.278115 -0.855951 -0.081 10254
ZONE I=4
-0.771098 -0.295651 0.0175228 10255
-0.822191 -0.366063 0.0405 10255
-0.732327 -0.373139 0.0477676 10255
-0.771098 -0.295651 0.0175228 10255
ZONE I=4
-0.646498 -0.523524 0.0668456 10256
-0.583825 -0.583825 0.0482037 10256
-0.582926 -0.472044 0.0543458 10256
-0.646498 -0.523524 0.0668456 10256
ZONE I=4
-0.5 0.866025 -0.05 10257
-0.587785 0.809017 -2.7754e-14 10257
-0.518117 0.79783 -0.0234226 10257
-0.5 0.866025 -0.05 10257
ZONE I=4
-0.598675 0.739302 0.0234226 10258
-0.669131 0.743145 0.05 10258
-0.672673 0.672673 0.0639917 10258
-0.598675 0.739302 0.0234226 10258
ZONE I=4
0.602218 -0.66883 -0.0405 10259
0.581178 -0.581178 -0.0477676 10259
0.519463 -0.641996 -0.0175228 10259
0.602218 -0.66883 -0.0405 10259
ZONE I=4
-0.95 0.0497874 -0.0874142 10260
-0.939592 0.148817 -0.0639917 10260
-0.994522 0.104528 -0.0866025 10260
-0.95 0.0497874 -0.0874142 10260
ZONE I=4
-0.939592 0.148817 -0.0639917 10261
-0.95 0.0497874 -0.0874142 10261
-0.89507 0.0940756 -0.0701481 10261
-0.939592 0.148817 -0.0639917 10261
ZONE I=4
