ZONE I=4
-0.866025 -0.5 0.45 9001
-0.809017 -0.587785 0.419098 9001
-0.803489 -0.521792 0.438583 9001
-0.866025 -0.5 0.45 9001
ZONE I=4
0.0483751 -0.923052 0.58357 9002
0.104528 -0.994522 0.591355 9002
0.119932 -0.924625 0.575615 9002
0.0483751 -0.923052 0.58357 9002
ZONE I=4
-0.575774 -0.69805 0.424047 9003
-0.508186 -0.699173 0.439525 9003
-0.493918 -0.620881 0.443421 9003
-0.575774 -0.69805 0.424047 9003
ZONE I=4
-0.951057 -0.309017 0.530902 9004
-0.913545 -0.406737 0.489547 9004
-0.894417 -0.343334 0.509594 9004
-0.951057 -0.309017 0.530902 9004
ZONE I=4
-0.866025 -0.5 0.45 9005
-0.803489 -0.521792 0.438583 9005
-0.807803 -0.454351 0.46044 9005
-0.866025 -0.5 0.45 9005
ZONE I=4
-0.5 0.866025 0.45 9006
-0.587785 0.809017 0.419098 9006
-0.480122 0.793448 0.45102 9006
-0.5 0.866025 0.45 9006
ZONE I=4
-0.832591 -0.319602 0.508314 9007
-0.894417 -0.343334 0.509594 9007
-0.839288 -0.394554 0.484011 9007
-0.832591 -0.319602 0.508314 9007
ZONE I=4
-0.480122 0.793448 0.45102 9008
-0.434946 0.853629 0.471637 9008
-0.5 0.866025 0.45 9008
-0.480122 0.793448 0.45102 9008
ZONE I=4
-0.359704 0.854804 0.49807 9009
-0.434946 0.853629 0.471637 9009
-0.40488 0.794622 0.475422 9009
-0.359704 0.854804 0.49807 9009
ZONE I=4
-0.951057 -0.309017 0.530902 9010
-0.894417 -0.343334 0.509594 9010
-0.88772 -0.268382 0.53321 9010
-0.951057 -0.309017 0.530902 9010
ZONE I=4
-0.669131 -0.743145 0.402185 9011
-0.607909 -0.750705 0.414756 9011
-0.677368 -0.677368 0.408235 9011
-0.669131 -0.743145 0.402185 9011
ZONE I=4
0.207912 -0.978148 0.566913 9012
0.309017 -0.951057 0.530902 9012
0.236362 -0.882115 0.5417 9012
0.207912 -0.978148 0.566913 9012
ZONE I=4
-0.747948 -0.485723 0.446781 9013
-0.738915 -0.560429 0.426499 9013
-0.682482 -0.515707 0.437741 9013
-0.747948 -0.485723 0.446781 9013
ZONE I=4
-0.682482 -0.515707 0.437741 9014
-0.610997 -0.507063 0.441241 9014
-0.656698 -0.429025 0.458329 9014
-0.682482 -0.515707 0.437741 9014
ZONE I=4
-0.309017 -0.951057 0.530902 9015
-0.237439 -0.886134 0.54208 9015
-0.331246 -0.862926 0.508931 9015
-0.309017 -0.951057 0.530902 9015
ZONE I=4
-0.682482 -0.515707 0.437741 9016
-0.656698 -0.429025 0.458329 9016
-0.747948 -0.485723 0.446781 9016
-0.682482 -0.515707 0.437741 9016
ZONE I=4
-0.682482 -0.515707 0.437741 9017
-0.709726 -0.615998 0.41518 9017
-0.647005 -0.618439 0.420218 9017
-0.682482 -0.515707 0.437741 9017
ZONE I=4
1 -2.44929e-16 0.6 9018
0.994522 0.104528 0.591355 9018
0.911981 0.0477949 0.581577 9018
1 -2.44929e-16 0.6 9018
ZONE I=4
-0.587785 -0.809017 0.419098 9019
-0.5 -0.866025 0.45 9019
-0.497382 -0.765902 0.444195 9019
-0.587785 -0.809017 0.419098 9019
ZONE I=4
-0.680034 -0.306439 0.493191 9020
-0.756057 -0.295313 0.505351 9020
-0.724455 -0.369128 0.479571 9020
-0.680034 -0.306439 0.493191 9020
ZONE I=4
-0.406737 -0.913545 0.489547 9021
-0.309017 -0.951057 0.530902 9021
-0.331246 -0.862926 0.508931 9021
-0.406737 -0.913545 0.489547 9021
ZONE I=4
-0.497382 -0.765902 0.444195 9022
-0.575774 -0.69805 0.424047 9022
-0.607909 -0.750705 0.414756 9022
-0.497382 -0.765902 0.444195 9022
ZONE I=4
-0.533994 -0.499198 0.447049 9023
-0.57045 -0.430917 0.456529 9023
-0.610997 -0.507063 0.441241 9023
-0.533994 -0.499198 0.447049 9023
ZONE I=4
-0.587785 0.809017 0.419098 9024
-0.669131 0.743145 0.402185 9024
-0.602921 0.744545 0.416149 9024
-0.587785 0.809017 0.419098 9024
ZONE I=4
-0.738915 -0.560429 0.426499 9025
-0.747948 -0.485723 0.446781 9025
-0.803489 -0.521792 0.438583 9025
-0.738915 -0.560429 0.426499 9025
ZONE I=4
-0.743145 -0.669131 0.402185 9026
-0.669131 -0.743145 0.402185 9026
-0.677368 -0.677368 0.408235 9026
-0.743145 -0.669131 0.402185 9026
ZONE I=4
-0.406737 -0.913545 0.489547 9027
-0.331246 -0.862926 0.508931 9027
-0.450057 -0.817235 0.462709 9027
-0.406737 -0.913545 0.489547 9027
ZONE I=4
-0.397953 -0.77076 0.475216 9028
-0.442832 -0.681902 0.455764 9028
-0.497382 -0.765902 0.444195 9028
-0.397953 -0.77076 0.475216 9028
ZONE I=4
-0.928223 -0.0486461 0.584508 9029
-0.871264 0.0167306 0.575714 9029
-0.931947 0.0619579 0.584179 9029
-0.928223 -0.0486461 0.584508 9029
ZONE I=4
-0.951057 0.309017 0.530902 9030
-0.978148 0.207912 0.566913 9030
-0.910138 0.243871 0.544391 9030
-0.951057 0.309017 0.530902 9030
ZONE I=4
-0.331246 -0.862926 0.508931 9031
-0.397953 -0.77076 0.475216 9031
-0.450057 -0.817235 0.462709 9031
-0.331246 -0.862926 0.508931 9031
ZONE I=4
-0.724455 -0.369128 0.479571 9032
-0.832591 -0.319602 0.508314 9032
-0.839288 -0.394554 0.484011 9032
-0.724455 -0.369128 0.479571 9032
ZONE I=4
-0.406737 0.913545 0.489547 9033
-0.5 0.866025 0.45 9033
-0.434946 0.853629 0.471637 9033
-0.406737 0.913545 0.489547 9033
ZONE I=4
-0.978148 0.207912 0.566913 9034
-0.994522 0.104528 0.591355 9034
-0.90199 0.142861 0.567472 9034
-0.978148 0.207912 0.566913 9034
ZONE I=4
-0.409806 0.583592 0.46087 9035
-0.338111 0.582718 0.476968 9035
-0.376484 0.647079 0.47133 9035
-0.409806 0.583592 0.46087 9035
ZONE I=4
-0.910138 0.243871 0.544391 9036
-0.90199 0.142861 0.567472 9036
-0.844797 0.183835 0.548934 9036
-0.910138 0.243871 0.544391 9036
ZONE I=4
-0.86776 0.333102 0.509031 9037
-0.951057 0.309017 0.530902 9037
-0.910138 0.243871 0.544391 9037
-0.86776 0.333102 0.509031 9037
ZONE I=4
-0.724455 -0.369128 0.479571 9038
-0.747948 -0.485723 0.446781 9038
-0.656698 -0.429025 0.458329 9038
-0.724455 -0.369128 0.479571 9038
ZONE I=4
-0.994522 -0.104528 0.591355 9039
-0.978148 -0.207912 0.566913 9039
-0.90199 -0.142861 0.567472 9039
-0.994522 -0.104528 0.591355 9039
ZONE I=4
-0.756057 -0.295313 0.505351 9040
