-0.866025 -0.5 0.45 
-0.809017 -0.587785 0.419098 
-0.803489 -0.521792 0.438583 
-0.838671 -0.544639 0.433087 
-0.834757 -0.510896 0.443874 
-0.806253 -0.554788 0.428675 
0.104528 -0.994522 0.591355 
0.119932 -0.924625 0.575615 
0.0483751 -0.923052 0.58357 
0.0841534 -0.923839 0.580437 
0.0764518 -0.958787 0.587865 
0.11223 -0.959574 0.583397 
-0.575774 -0.69805 0.424047 
-0.493918 -0.620881 0.443421 
-0.508186 -0.699173 0.439525 
-0.501052 -0.660027 0.441254 
-0.534846 -0.659466 0.43405 
-0.54198 -0.698612 0.431479 
-0.913545 -0.406737 0.489547 
-0.894417 -0.343334 0.509594 
-0.951057 -0.309017 0.530902 
-0.93358 -0.358368 0.510453 
-0.922737 -0.326176 0.520125 
-0.903981 -0.375036 0.499785 
-0.866025 -0.5 0.45 
-0.803489 -0.521792 0.438583 
-0.807803 -0.454351 0.46044 
-0.805646 -0.488071 0.449321 
-0.836914 -0.477175 0.455344 
-0.834757 -0.510896 0.443874 
-0.480122 0.793448 0.45102 
-0.587785 0.809017 0.419098 
-0.5 0.866025 0.45 
-0.544639 0.838671 0.433087 
-0.533954 0.801232 0.434766 
-0.490061 0.829737 0.450422 
-0.839288 -0.394554 0.484011 
-0.832591 -0.319602 0.508314 
-0.894417 -0.343334 0.509594 
-0.866852 -0.368944 0.49656 
-0.835939 -0.357078 0.496366 
-0.863504 -0.331468 0.508943 
-0.480122 0.793448 0.45102 
-0.5 0.866025 0.45 
-0.434946 0.853629 0.471637 
-0.490061 0.829737 0.450422 
-0.467473 0.859827 0.460845 
-0.457534 0.823538 0.460785 
-0.40488 0.794622 0.475422 
-0.434946 0.853629 0.471637 
-0.359704 0.854804 0.49807 
-0.419913 0.824126 0.473563 
-0.397325 0.854216 0.484925 
-0.382292 0.824713 0.486391 
-0.88772 -0.268382 0.53321 
-0.894417 -0.343334 0.509594 
-0.951057 -0.309017 0.530902 
-0.919388 -0.2887 0.532169 
-0.922737 -0.326176 0.520125 
-0.891069 -0.305858 0.521804 
-0.677368 -0.677368 0.408235 
-0.669131 -0.743145 0.402185 
-0.607909 -0.750705 0.414756 
-0.642638 -0.714036 0.40975 
-0.63852 -0.746925 0.408112 
-0.673249 -0.710256 0.404775 
0.236362 -0.882115 0.5417 
0.309017 -0.951057 0.530902 
0.207912 -0.978148 0.566913 
0.222137 -0.930131 0.554103 
0.258819 -0.965926 0.55 
0.27269 -0.916586 0.536798 
-0.682482 -0.515707 0.437741 
-0.738915 -0.560429 0.426499 
-0.747948 -0.485723 0.446781 
-0.715215 -0.500715 0.441624 
-0.710698 -0.538068 0.432236 
-0.743431 -0.523076 0.436222 
-0.682482 -0.515707 0.437741 
-0.610997 -0.507063 0.441241 
-0.656698 -0.429025 0.458329 
-0.633847 -0.468044 0.44867 
-0.66959 -0.472366 0.44796 
-0.646739 -0.511385 0.439251 
-0.309017 -0.951057 0.530902 
-0.237439 -0.886134 0.54208 
-0.331246 -0.862926 0.508931 
-0.284343 -0.87453 0.526069 
-0.273228 -0.918595 0.536979 
-0.320132 -0.906991 0.519607 
-0.682482 -0.515707 0.437741 
-0.747948 -0.485723 0.446781 
-0.656698 -0.429025 0.458329 
-0.66959 -0.472366 0.44796 
-0.702323 -0.457374 0.45273 
-0.715215 -0.500715 0.441624 
-0.682482 -0.515707 0.437741 
-0.709726 -0.615998 0.41518 
-0.647005 -0.618439 0.420218 
-0.664743 -0.567073 0.427446 
-0.696104 -0.565852 0.42624 
-0.678365 -0.617219 0.417378 
1 -2.42861e-16 0.6 
0.911981 0.0477949 0.581577 
0.994522 0.104528 0.591355 
0.953252 0.0761617 0.586838 
0.955991 0.0238975 0.590992 
0.99863 0.052336 0.597815 
-0.587785 -0.809017 0.419098 
-0.497382 -0.765902 0.444195 
-0.5 -0.866025 0.45 
-0.544639 -0.838671 0.433087 
-0.542584 -0.787459 0.43175 
-0.498691 -0.815964 0.4466 
-0.756057 -0.295313 0.505351 
-0.724455 -0.369128 0.479571 
-0.680034 -0.306439 0.493191 
-0.718045 -0.300876 0.499007 
-0.702245 -0.337783 0.486597 
-0.740256 -0.332221 0.492341 
-0.406737 -0.913545 0.489547 
-0.309017 -0.951057 0.530902 
-0.331246 -0.862926 0.508931 
-0.320132 -0.906991 0.519607 
-0.358368 -0.93358 0.510453 
-0.368992 -0.888236 0.499619 
-0.575774 -0.69805 0.424047 
-0.497382 -0.765902 0.444195 
-0.607909 -0.750705 0.414756 
-0.552646 -0.758303 0.428468 
-0.536578 -0.731976 0.432548 
-0.591841 -0.724377 0.419456 
-0.610997 -0.507063 0.441241 
-0.57045 -0.430917 0.456529 
-0.533994 -0.499198 0.447049 
-0.590723 -0.46899 0.44896 
-0.572496 -0.503131 0.443827 
-0.552222 -0.465058 0.450894 
-0.602921 0.744545 0.416149 
-0.587785 0.809017 0.419098 
-0.669131 0.743145 0.402185 
-0.595353 0.776781 0.417157 
-0.62932 0.777146 0.408645 
-0.636026 0.743845 0.408838 
-0.803489 -0.521792 0.438583 
-0.738915 -0.560429 0.426499 
-0.747948 -0.485723 0.446781 
-0.771202 -0.541111 0.43179 
-0.775718 -0.503757 0.442755 
-0.743431 -0.523076 0.436222 
-0.677368 -0.677368 0.408235 
-0.669131 -0.743145 0.402185 
-0.743145 -0.669131 0.402185 
-0.710256 -0.673249 0.404775 
-0.673249 -0.710256 0.404775 
-0.707107 -0.707107 0.4 
-0.406737 -0.913545 0.489547 
-0.450057 -0.817235 0.462709 
-0.331246 -0.862926 0.508931 
-0.390652 -0.840081 0.485454 
-0.428397 -0.86539 0.475321 
-0.368992 -0.888236 0.499619 
-0.442832 -0.681902 0.455764 
-0.397953 -0.77076 0.475216 
-0.497382 -0.765902 0.444195 
-0.420393 -0.726331 0.464523 
-0.447668 -0.768331 0.459382 
-0.470107 -0.723902 0.450147 
-0.928223 -0.0486461 0.584508 
-0.871264 0.0167306 0.575714 
-0.931947 0.0619579 0.584179 
-0.899743 -0.0159577 0.580776 
-0.901605 0.0393443 0.580208 
-0.930085 0.00665591 0.586475 
-0.978148 0.207912 0.566913 
-0.910138 0.243871 0.544391 
-0.951057 0.309017 0.530902 
-0.965926 0.258819 0.55 
-0.930597 0.276444 0.538064 
-0.944143 0.225891 0.555632 
-0.397953 -0.77076 0.475216 
-0.450057 -0.817235 0.462709 
-0.331246 -0.862926 0.508931 
-0.3646 -0.816843 0.491338 
-0.390652 -0.840081 0.485454 
-0.424005 -0.793997 0.469111 
-0.724455 -0.369128 0.479571 
-0.839288 -0.394554 0.484011 
-0.832591 -0.319602 0.508314 
-0.781871 -0.381841 0.481533 
-0.778523 -0.344365 0.493123 
-0.835939 -0.357078 0.496366 
-0.406737 0.913545 0.489547 
-0.5 0.866025 0.45 
-0.434946 0.853629 0.471637 
-0.420841 0.883587 0.480296 
-0.45399 0.891007 0.469098 
-0.467473 0.859827 0.460845 
-0.978148 0.207912 0.566913 
-0.994522 0.104528 0.591355 
-0.90199 0.142861 0.567472 
-0.948256 0.123695 0.579413 
-0.987688 0.156434 0.580902 
-0.940069 0.175386 0.567668 
-0.338111 0.582718 0.476968 
-0.376484 0.647079 0.47133 
-0.409806 0.583592 0.46087 
-0.393145 0.615335 0.465513 
-0.373958 0.583155 0.468716 
-0.357297 0.614899 0.474226 
-0.90199 0.142861 0.567472 
-0.910138 0.243871 0.544391 
-0.844797 0.183835 0.548934 
-0.906064 0.193366 0.557225 
-0.877468 0.213853 0.547033 
-0.873393 0.163348 0.558325 
-0.910138 0.243871 0.544391 
-0.951057 0.309017 0.530902 
-0.86776 0.333102 0.509031 
-0.930597 0.276444 0.538064 
-0.888949 0.288486 0.52711 
-0.909408 0.321059 0.519686 
-0.724455 -0.369128 0.479571 
-0.747948 -0.485723 0.446781 
-0.656698 -0.429025 0.458329 
-0.702323 -0.457374 0.45273 
-0.690577 -0.399076 0.468103 
-0.736201 -0.427426 0.46316 
-0.90199 -0.142861 0.567472 
-0.978148 -0.207912 0.566913 
-0.994522 -0.104528 0.591355 
-0.987688 -0.156434 0.580902 
-0.948256 -0.123695 0.579413 
-0.940069 -0.175386 0.567668 
-0.79747 -0.226521 0.530742 
-0.756057 -0.295313 0.505351 
-0.692572 -0.210233 0.52001 
-0.776764 -0.260917 0.518204 
-0.745021 -0.218377 0.525142 
-0.724314 -0.252773 0.513287 
-0.844797 0.183835 0.548934 
-0.860258 0.0862195 0.56886 
-0.803065 0.127193 0.553483 
-0.823931 0.155514 0.551623 
-0.852527 0.135027 0.560275 
-0.831661 0.106706 0.561343 
-0.866025 0.5 0.45 
-0.813697 0.414599 0.474228 
-0.913545 0.406737 0.489547 
-0.839861 0.4573 0.462408 
-0.891007 0.45399 0.469098 
-0.863621 0.410668 0.481412 
-0.88772 -0.268382 0.53321 
