1396 # number of quadratic FSI nodes
685 # number of FSI facets
232.457 148.668 22.597 0
231.401 146.293 27.3194 1
232.729 143.64 23.8634 2
227.042 158.455 30.0595 3
227.621 153.303 30.1438 4
230.669 156.41 27.425 5
224.585 183.678 28.2819 6
219.151 183.378 26.7541 8
219.133 105.48 30.6713 9
217.479 105.066 27.7192 11
215.774 123.937 23.2794 12
214.298 126.004 24.69 13
216.42 126.383 22.5812 14
236.443 106.719 30.7525 15
233.65 106.211 30.2835 16
235.137 130.657 26.3306 18
235.049 132.398 23.7046 19
234.054 133.518 26.3785 20
238.747 106.995 29.4988 22
213.639 125.549 27.6376 23
214.645 127.327 29.0586 24
214.008 128.275 26.7139 25
215.358 130.132 29.1771 26
231.037 115.201 28.6054 27
229.786 117.18 26.7847 28
230.046 114.525 25.8465 29
230.65 182.944 17.6351 30
231.416 179.168 20.2408 31
229.252 178.514 15.8118 32
230.975 174.795 18.4878 33
231.267 121.346 29.0111 34
229.622 119.799 27.2113 35
231.733 118.335 29.2771 36
232.603 131.188 28.5177 37
231.541 141.692 27.6454 38
236.044 127.697 26.0475 39
235.812 129.321 23.4987 40
215.44 119.629 32.0119 41
215.319 122.426 31.2775 42
213.49 120.411 30.174 43
231.664 131.439 19.5853 44
233.545 133.714 21.1092 45
234.21 130.563 21.2923 46
229.985 116.733 24.0182 47
230.36 119.43 22.491 48
231.884 116.68 21.9187 49
231.032 151.262 27.1826 50
231.161 183.371 22.3944 51
229.61 122.35 22.3925 52
228.937 120.967 24.7437 53
228.353 123.574 24.6692 54
222.823 131.049 28.698 55
222.025 128.524 28.3257 56
222.666 129.776 26.7248 57
224.483 168.665 29.6308 58
221.579 163.782 29.5039 59
226.225 163.252 29.8781 60
212.279 116.007 29.7891 61
211.961 113.423 30.6093 62
213.358 115.307 32.0705 63
234.213 135.449 23.9105 64
231.878 105.737 28.2745 65
231.319 162.308 19.4886 66
231.059 157.334 18.9284 67
228.086 160.547 16.0803 68
226.78 182.5 13.8788 69
213.468 117.892 31.2167 70
224.511 177.909 13.671 71
215.414 116.896 32.7302 72
217.85 118.237 32.3766 73
229.286 122.427 27.1871 74
228.77 125.115 27.0402 75
229.344 118.755 24.9939 76
232.853 113.237 29.8621 77
235.53 113.989 30.0513 78
233.602 115.91 29.9633 79
230.106 126.904 28.66 80
231.057 124.152 29.0451 81
234.68 127.641 21.4669 82
232.448 128.5 20.1235 83
222.47 155.441 30.5058 84
