ZONE
0.0281754 0.0281754 1 1.00227
0.0281754 0.125 1 1.00229
0.0281754 0.221825 1 1.00232
0.125 0.0281754 1 1.00227
0.125 0.125 1 1.00229
0.125 0.221825 1 1.00232
0.221825 0.0281754 1 1.00227
0.221825 0.125 1 1.00229
0.221825 0.221825 1 1.00232
ZONE
0.278175 0.0281754 1 1.00227
0.278175 0.125 1 1.00229
0.278175 0.221825 1 1.00232
0.375 0.0281754 1 1.00227
0.375 0.125 1 1.00229
0.375 0.221825 1 1.00232
0.471825 0.0281754 1 1.00227
0.471825 0.125 1 1.00229
0.471825 0.221825 1 1.00232
ZONE
0.528175 0.0281754 1 1.00227
0.528175 0.125 1 1.00229
0.528175 0.221825 1 1.00232
0.625 0.0281754 1 1.00227
0.625 0.125 1 1.00229
0.625 0.221825 1 1.00232
0.721825 0.0281754 1 1.00227
0.721825 0.125 1 1.00229
0.721825 0.221825 1 1.00232
ZONE
0.778175 0.0281754 1 1.00227
0.778175 0.125 1 1.00229
0.778175 0.221825 1 1.00232
0.875 0.0281754 1 1.00227
0.875 0.125 1 1.00229
0.875 0.221825 1 1.00232
0.971825 0.0281754 1 1.00227
0.971825 0.125 1 1.00229
0.971825 0.221825 1 1.00232
ZONE
0.0281754 0.278175 1 1.00233
0.0281754 0.375 1 1.00235
0.0281754 0.471825 1 1.00237
0.125 0.278175 1 1.00233
0.125 0.375 1 1.00235
0.125 0.471825 1 1.00237
0.221825 0.278175 1 1.00233
0.221825 0.375 1 1.00235
0.221825 0.471825 1 1.00237
ZONE
0.278175 0.278175 1 1.00233
0.278175 0.375 1 1.00235
0.278175 0.471825 1 1.00237
0.375 0.278175 1 1.00233
0.375 0.375 1 1.00235
0.375 0.471825 1 1.00237
0.471825 0.278175 1 1.00233
0.471825 0.375 1 1.00235
0.471825 0.471825 1 1.00237
ZONE
0.528175 0.278175 1 1.00233
0.528175 0.375 1 1.00235
0.528175 0.471825 1 1.00237
0.625 0.278175 1 1.00233
0.625 0.375 1 1.00235
0.625 0.471825 1 1.00237
0.721825 0.278175 1 1.00233
0.721825 0.375 1 1.00235
0.721825 0.471825 1 1.00237
ZONE
0.778175 0.278175 1 1.00233
0.778175 0.375 1 1.00235
0.778175 0.471825 1 1.00237
0.875 0.278175 1 1.00233
0.875 0.375 1 1.00235
0.875 0.471825 1 1.00237
0.971825 0.278175 1 1.00233
0.971825 0.375 1 1.00235
0.971825 0.471825 1 1.00237
ZONE
0.0281754 0.528175 1 1.00239
0.0281754 0.625 1 1.00241
0.0281754 0.721825 1 1.00243
0.125 0.528175 1 1.00239
0.125 0.625 1 1.00241
0.125 0.721825 1 1.00243
0.221825 0.528175 1 1.00239
0.221825 0.625 1 1.00241
0.221825 0.721825 1 1.00243
ZONE
0.278175 0.528175 1 1.00239
0.278175 0.625 1 1.00241
0.278175 0.721825 1 1.00243
0.375 0.528175 1 1.00239
0.375 0.625 1 1.00241
0.375 0.721825 1 1.00243
0.471825 0.528175 1 1.00239
0.471825 0.625 1 1.00241
0.471825 0.721825 1 1.00243
ZONE
0.528175 0.528175 1 1.00239
0.528175 0.625 1 1.00241
0.528175 0.721825 1 1.00243
0.625 0.528175 1 1.00239
0.625 0.625 1 1.00241
0.625 0.721825 1 1.00243
0.721825 0.528175 1 1.00239
0.721825 0.625 1 1.00241
0.721825 0.721825 1 1.00243
ZONE
0.778175 0.528175 1 1.00239
0.778175 0.625 1 1.00241
0.778175 0.721825 1 1.00243
0.875 0.528175 1 1.00239
0.875 0.625 1 1.00241
0.875 0.721825 1 1.00243
0.971825 0.528175 1 1.00239
0.971825 0.625 1 1.00241
0.971825 0.721825 1 1.00243
ZONE
0.0281754 0.778175 1 1.00245
0.0281754 0.875 1 1.00247
0.0281754 0.971825 1 1.0025
0.125 0.778175 1 1.00245
0.125 0.875 1 1.00247
0.125 0.971825 1 1.0025
0.221825 0.778175 1 1.00245
0.221825 0.875 1 1.00247
0.221825 0.971825 1 1.0025
ZONE
0.278175 0.778175 1 1.00245
0.278175 0.875 1 1.00247
0.278175 0.971825 1 1.0025
0.375 0.778175 1 1.00245
0.375 0.875 1 1.00247
0.375 0.971825 1 1.0025
0.471825 0.778175 1 1.00245
0.471825 0.875 1 1.00247
0.471825 0.971825 1 1.0025
ZONE
0.528175 0.778175 1 1.00245
0.528175 0.875 1 1.00247
0.528175 0.971825 1 1.0025
0.625 0.778175 1 1.00245
0.625 0.875 1 1.00247
0.625 0.971825 1 1.0025
0.721825 0.778175 1 1.00245
0.721825 0.875 1 1.00247
0.721825 0.971825 1 1.0025
ZONE
0.778175 0.778175 1 1.00245
0.778175 0.875 1 1.00247
0.778175 0.971825 1 1.0025
0.875 0.778175 1 1.00245
0.875 0.875 1 1.00247
0.875 0.971825 1 1.0025
0.971825 0.778175 1 1.00245
0.971825 0.875 1 1.00247
0.971825 0.971825 1 1.0025
