ZONE
0.0281754 0.0563508 0.763951 4.69349e-06
0.0281754 0.25 0.779606 3.26555e-07
0.0281754 0.443649 0.794344 -1.00303e-05
0.125 0.0563508 0.755767 8.44384e-06
0.125 0.25 0.771895 5.40543e-06
0.125 0.443649 0.787087 -1.93941e-05
0.221825 0.0563508 0.747341 1.17066e-05
0.221825 0.25 0.763951 1.30669e-05
0.221825 0.443649 0.779606 -1.58763e-05
ZONE
0.278175 0.0563508 0.742324 9.5188e-06
0.278175 0.25 0.759217 1.13286e-05
0.278175 0.443649 0.775147 -1.01697e-05
0.375 0.0563508 0.733504 5.39439e-06
0.375 0.25 0.750893 6.75025e-06
0.375 0.443649 0.7673 7.74867e-06
0.471825 0.0563508 0.72443 4.54781e-06
0.471825 0.25 0.742324 1.19034e-05
0.471825 0.443649 0.759217 3.42526e-05
ZONE
0.528175 0.0563508 0.719031 4.72773e-06
0.528175 0.25 0.737221 1.84471e-05
0.528175 0.443649 0.754402 5.10435e-05
0.625 0.0563508 0.709547 9.36243e-06
0.625 0.25 0.728254 3.34497e-05
0.625 0.443649 0.745936 6.89604e-05
0.721825 0.0563508 0.699798 1.62205e-05
0.721825 0.25 0.719031 4.81402e-05
0.721825 0.443649 0.737221 6.80934e-05
ZONE
0.778175 0.0563508 0.694002 1.68359e-05
0.778175 0.25 0.713543 4.96618e-05
0.778175 0.443649 0.732034 6.40935e-05
0.875 0.0563508 0.683828 1.41829e-05
0.875 0.25 0.703906 4.29762e-05
0.875 0.443649 0.722918 6.17725e-05
0.971825 0.0563508 0.673382 1.17941e-05
0.971825 0.25 0.694002 3.44703e-05
0.971825 0.443649 0.713543 5.0717e-05
ZONE
0.0281754 0.556351 0.802514 -2.03543e-06
0.0281754 0.75 0.815879 1.337e-06
0.0281754 0.943649 0.828425 3.7265e-06
0.125 0.556351 0.795513 -1.20874e-05
0.125 0.75 0.809301 8.00701e-06
0.125 0.943649 0.822252 1.81024e-05
0.221825 0.556351 0.788292 -7.65267e-06
0.221825 0.75 0.802514 1.4198e-05
0.221825 0.943649 0.815879 8.33802e-06
ZONE
0.278175 0.556351 0.783988 -8.98262e-07
0.278175 0.75 0.798466 1.42494e-05
0.278175 0.943649 0.812076 3.83708e-06
0.375 0.556351 0.776411 1.76449e-05
0.375 0.75 0.791338 1.46656e-05
0.375 0.943649 0.805377 1.16747e-05
0.471825 0.556351 0.768603 4.30867e-05
0.471825 0.75 0.783988 1.7225e-05
0.471825 0.943649 0.798466 8.96455e-06
ZONE
0.528175 0.556351 0.763951 6.09251e-05
0.528175 0.75 0.779606 2.54755e-05
0.528175 0.943649 0.794344 6.27967e-06
0.625 0.556351 0.755767 8.00233e-05
0.625 0.75 0.771895 4.60368e-05
0.625 0.943649 0.787087 2.00321e-05
0.721825 0.556351 0.747341 7.30923e-05
0.721825 0.75 0.763951 5.34575e-05
0.721825 0.943649 0.779606 4.73228e-05
ZONE
0.778175 0.556351 0.742324 6.60917e-05
0.778175 0.75 0.759217 5.21988e-05
0.778175 0.943649 0.775147 6.07246e-05
0.875 0.556351 0.733504 6.63519e-05
0.875 0.75 0.750893 5.26403e-05
0.875 0.943649 0.7673 6.12138e-05
0.971825 0.556351 0.72443 6.09709e-05
0.971825 0.75 0.742324 5.19402e-05
0.971825 0.943649 0.759217 3.98051e-05
ZONE
0.0281754 1.05635 0.835365 1.05942e-05
0.0281754 1.25 0.846696 -3.40478e-07
0.0281754 1.44365 0.857307 -3.4655e-06
0.125 1.05635 0.829419 2.09412e-05
0.125 1.25 0.841123 1.96173e-06
0.125 1.44365 0.852089 2.90073e-06
0.221825 1.05635 0.823278 9.65663e-06
0.221825 1.25 0.835365 6.01055e-06
0.221825 1.44365 0.846696 1.17948e-05
ZONE
0.278175 1.05635 0.819612 6.37105e-06
0.278175 1.25 0.831928 6.02461e-06
0.278175 1.44365 0.843475 8.85077e-06
0.375 1.05635 0.813154 1.70374e-05
0.375 1.25 0.825868 3.85207e-06
0.375 1.44365 0.837795 -4.15578e-06
0.471825 1.05635 0.80649 1.52243e-05
0.471825 1.25 0.819612 -1.07616e-06
0.471825 1.44365 0.831928 -1.25704e-05
ZONE
0.528175 1.05635 0.802514 9.08676e-06
0.528175 1.25 0.815879 -7.26981e-06
0.528175 1.44365 0.828425 -1.90041e-05
0.625 1.05635 0.795513 1.21033e-05
0.625 1.25 0.809301 -1.73604e-05
0.625 1.44365 0.822252 -2.46113e-05
0.721825 1.05635 0.788292 2.982e-05
0.721825 1.25 0.802514 -2.7886e-05
0.721825 1.44365 0.815879 -2.04508e-05
ZONE
0.778175 1.05635 0.783988 4.22757e-05
0.778175 1.25 0.798466 -2.97407e-05
0.778175 1.44365 0.812076 -2.2534e-05
0.875 1.05635 0.776411 4.89398e-05
0.875 1.25 0.791338 -1.71271e-05
0.875 1.44365 0.805377 -2.85333e-05
0.971825 1.05635 0.768603 3.45372e-05
0.971825 1.25 0.783988 8.20492e-07
0.971825 1.44365 0.798466 -2.39081e-05
ZONE
0.0281754 1.55635 0.863167 1.09807e-06
0.0281754 1.75 0.872717 -1.15884e-05
0.0281754 1.94365 0.881642 -9.10509e-06
0.125 1.55635 0.858147 -1.88392e-07
0.125 1.75 0.868022 -3.1799e-05
0.125 1.94365 0.877255 -1.77802e-05
0.221825 1.55635 0.852957 8.27331e-06
0.221825 1.75 0.863167 -2.50562e-05
0.221825 1.94365 0.872717 -1.5537e-05
ZONE
0.278175 1.55635 0.849856 4.89366e-06
0.278175 1.75 0.860265 -2.5266e-05
0.278175 1.94365 0.870004 -1.58944e-05
0.375 1.55635 0.844388 -9.68703e-06
0.375 1.75 0.855147 -3.46463e-05
0.375 1.94365 0.865216 -1.79766e-05
0.471825 1.55635 0.838739 -1.317e-05
0.471825 1.75 0.849856 -2.70492e-05
0.471825 1.94365 0.860265 -1.38085e-05
ZONE
0.528175 1.55635 0.835365 -1.77169e-05
0.528175 1.75 0.846696 -2.74642e-05
